,어린이집명,시도명,시군구명,어린이집유형구분,정원수,보육교직원수,소재지도로명주소,어린이집전화번호,어린이집팩스번호,보육실수,놀이터수,CCTV설치수,통학차량운영여부,홈페이지주소,데이터기준일자,위도,경도
1222,백산어린이집,전라북도,완주군,사회복지법인,99,12,전라북도 완주군 삼례읍 별산농원길 58-3,063-291-6357,063-291-6360,6,Y,3,2,,2019-04-01,35.92402891,127.0929367
1223,봉동어린이집,전라북도,완주군,사회복지법인,79,11,전라북도 완주군 봉동읍 하보상길 28,063-261-7875,063-261-7874,5,Y,0,1,,2019-04-01,35.93590533,127.1674702
1224,삼례어린이집,전라북도,완주군,사회복지법인,95,8,전라북도 완주군 삼례읍 역참로 59-4,063-291-2277,063-291-1509,5,Y,5,1,,2019-04-01,35.91513974,127.0759005
1225,자연숲어린이집,전라북도,완주군,사회복지법인,99,11,전라북도 완주군 상관면 상관소양로 350-12,063-232-7766,063-232-5345,7,Y,4,3,,2019-04-01,35.78958085,127.2299604
1226,고산어린이집,전라북도,완주군,사회복지법인,86,9,전라북도 완주군 고산면 읍내5길 8-12,063-262-5490,063-263-3050,6,Y,0,1,,2019-04-01,35.97495603,127.210342
1227,이산어린이집,전라북도,완주군,사회복지법인,92,7,전라북도 완주군 용진읍 지암안길 36,063-243-3963,063-245-3963,6,Y,9,1,,2019-04-01,35.90241832,127.1697778
1228,성심어린이집,전라북도,완주군,사회복지법인,58,13,전라북도 완주군 봉동읍 낙평신월1길 27,063-261-7111,063-262-9111,5,Y,9,2,,2019-04-01,35.92760197,127.1621038
1229,참사랑어린이집,전라북도,완주군,사회복지법인,49,11,전라북도 완주군 삼례읍 충혼길 36,063-291-6954,063-291-3690,5,N,8,1,,2019-04-01,36.93709527,128.3212025
1230,구이어린이집,전라북도,완주군,사회복지법인,79,9,전라북도 완주군 구이면 두방길 19,063-221-3484,063-221-3485,6,Y,2,3,,2019-04-01,35.74685323,127.1186195
1231,삼례원광어린이집,전라북도,완주군,법인·단체등,99,14,전라북도 완주군 삼례읍 후정로 67,063-291-2151,063-714-2151,0,Y,0,2,,2019-04-01,35.90815527,127.0661277
1232,봉상선교어린이집,전라북도,완주군,법인·단체등,49,7,전라북도 완주군 봉동읍 신보상길 31,063-262-2329,063-261-2329,3,Y,10,1,,2019-04-01,35.93502921,127.1672266
1233,우석대 부설 보육교사교육원어린이집,전라북도,완주군,법인·단체등,159,10,전라북도 완주군 삼례읍 삼례로 443,063-291-8187,063-290-1656,7,Y,16,2,,2019-04-01,35.91157645,127.0678117
1234,성광선교어린이집,전라북도,완주군,법인·단체등,79,12,전라북도 완주군 용진읍 상운길 11-27,063-244-9665,063-244-9665,6,Y,8,2,,2019-04-01,35.88219424,127.1524192
1235,구암어린이집,전라북도,완주군,법인·단체등,47,5,전라북도 완주군 구이면 덕천지등2길 17-6,063-221-9345,063-221-9342,3,Y,0,1,,2019-04-01,35.73987171,127.1395302
1236,운주어린이집,전라북도,완주군,법인·단체등,54,7,전라북도 완주군 운주면 장선로 104-12,063-263-0691,063-263-0691,3,Y,0,1,,2019-04-01,36.0911395,127.2756377
1237,우리아이어린이집,전라북도,완주군,민간,36,12,전라북도 완주군 삼례읍 삼례역로 21,063-291-7050,063-291-7054,6,N,8,1,,2019-04-01,35.90921999,127.0708954
1238,솔로몬어린이집,전라북도,완주군,민간,89,13,전라북도 완주군 봉동읍 둔산3로 21,063-261-7872,063-261-7050,8,Y,10,2,,2019-04-01,35.95733517,127.1238304
1239,큰사랑어린이집,전라북도,완주군,민간,49,2,전라북도 완주군 봉동읍 낙평장기로 48,063-262-1009,063-262-1019,4,N,0,1,,2019-04-01,35.93615536,127.1638553
1240,웃음꽃피는어린이집,전라북도,완주군,민간,99,14,전라북도 완주군 용진읍 완주로 732,063-262-7835,063-261-7835,8,Y,0,2,,2019-04-01,35.92645466,127.1726599
1241,밤비노어린이집,전라북도,완주군,민간,70,9,전라북도 완주군 봉동읍 원둔산2길 16,063-263-2030,063-263-2031,5,Y,0,1,,2019-04-01,35.96003314,127.1252916
1242,꿈나무예능어린이집,전라북도,완주군,민간,99,14,전라북도 완주군 삼례읍 마천3길 21-5,063-291-9404,063-291-3478,9,Y,16,2,,2019-04-01,35.90592441,127.0723777
1243,리틀영재어린이집,전라북도,완주군,민간,63,10,전라북도 완주군 구이면 호지길 29,063-222-2219,063-222-3317,6,Y,0,2,,2019-04-01,35.72046655,127.1171624
1244,참좋은어린이집,전라북도,완주군,민간,51,12,전라북도 완주군 삼례읍 하리로 177-10,063-291-7060,063-291-3296,5,Y,5,1,,2019-04-01,35.90010451,127.0952327
1245,천재어린이집,전라북도,완주군,민간,120,12,전라북도 완주군 용진읍 상삼용암2길 113-8,063-245-4695,063-242-4695,8,Y,16,4,,2019-04-01,35.87305799,127.1796113
1246,하늘사랑어린이집,전라북도,완주군,민간,90,13,전라북도 완주군 용진읍 완주로 806-18,063-262-2100,063-262-1109,7,Y,0,3,,2019-04-01,35.93373666,127.174993
1247,꼬마천사어린이집,전라북도,완주군,민간,24,6,전라북도 완주군 봉동읍 둔산1로 130,063-261-0533,063-261-0533,30,N,0,1,,2019-04-01,35.96228409,127.1230138
1248,이쁘동이어린이집,전라북도,완주군,민간,25,7,전라북도 완주군 봉동읍 둔산1로 142,063-254-2784,063-261-5435,3,N,0,1,,2019-04-01,35.96436776,127.1222157
1249,도은어린이집,전라북도,완주군,민간,85,14,전라북도 완주군 봉동읍 낙평남북로 80,063-908-4321,063-908-4320,8,Y,16,2,,2019-04-01,35.93327929,127.1620829
1250,꼬마둥지어린이집,전라북도,완주군,민간,42,8,전라북도 완주군 봉동읍 둔산1로 107,063-263-5388,063-261-5389,4,N,4,1,,2019-04-01,35.96004162,127.121608
1251,예람어린이집,전라북도,완주군,민간,29,10,전라북도 완주군 상관면 신리로 99,063-231-7040,063-231-7040,3,Y,0,1,,2019-04-01,35.77010112,127.2078603
1252,꿈모아어린이집,전라북도,완주군,민간,21,5,전라북도 완주군 둔산1로 121,063-261-7722,063-261-7722,3,N,0,1,,2019-04-01,35.96234444,127.1217193
1253,벽산어린이집,전라북도,완주군,민간,23,6,전라북도 완주군 둔산3로 119-7,063-263-3273,063-263-3273,3,N,0,1,,2019-04-01,35.96396658,127.1254809
1254,세안어린이집,전라북도,완주군,민간,46,10,전라북도 완주군 이서면 갈산1로 71,063-225-7955,063-225-7954,5,N,7,1,,2019-04-01,35.83745205,127.0531132
1255,혁신에코르어린이집,전라북도,완주군,민간,60,16,전라북도 완주군 이서면 지사제로 29,063-284-0300,063-236-0301,6,Y,0,1,,2019-04-01,35.82720329,127.0219656
1256,에코르1차어린이집,전라북도,완주군,민간,48,10,전라북도 완주군 이서면 출판로 25,063-222-1454,,5,N,0,1,,2019-04-01,35.8397883,127.0554842
1257,민족사관어린이집,전라북도,완주군,민간,124,18,전라북도 완주군 이서면 갈산안길 18-5,063-714-4090,063-714-4091,7,Y,15,1,,2019-04-01,35.83379876,127.0540179
1258,썸머힐 어린이집,전라북도,완주군,민간,29,3,전라북도 완주군 이서면 용서1길 154-59,063-224-2784,,6,N,0,1,,2019-04-01,35.83271421,127.0163682
1259,가온어린이집,전라북도,완주군,민간,44,9,전라북도 완주군 이서면 반교로 51,063-228-6872,063-228-6871,0,N,0,0,,2019-04-01,35.82561817,127.0237718
1260,아름드리어린이집,전라북도,완주군,민간,53,12,전라북도 완주군 이서면 갈산1로 72,063-237-1771,063-237-1772,0,Y,7,1,,2019-04-01,35.83663372,127.0541027
1261,광신어린이집,전라북도,완주군,민간,38,8,전라북도 완주군 봉동읍 낙평장기로 10,063-261-2244,,0,N,5,1,,2019-04-01,35.93353751,127.1659007
1262,뽀로로어린이집,전라북도,완주군,가정,20,7,전라북도 완주군 봉동읍 둔산3로 63,063-902-2915,063-902-2915,3,N,0,1,,2019-04-01,35.9615585,127.1260515
1263,미소어린이집,전라북도,완주군,가정,16,5,전라북도 완주군 상관면 신리로 99,063-904-3669,063-904-3669,3,N,0,1,,2019-04-01,35.77010112,127.2078603
1264,사랑나린어린이집,전라북도,완주군,가정,19,6,전라북도 완주군 상관면 신리로 99,063-903-8633,063-904-0098,3,N,0,1,,2019-04-01,35.77010112,127.2078603
1265,신나는 어린이집,전라북도,완주군,가정,20,4,전라북도 완주군 봉동읍 둔산3로 63,063-261-3512,070-8668-0120,3,N,0,1,,2019-04-01,35.9615585,127.1260515
1266,새싹뜰어린이집,전라북도,완주군,가정,20,7,전라북도 완주군 봉동읍 둔산3로 63,063-903-8055,063-903-8055,3,N,0,1,,2019-04-01,35.9615585,127.1260515
1267,해맑은어린이집,전라북도,완주군,가정,20,4,전라북도 완주군 봉동읍 둔산1로 130,063-263-3636,063-263-3636,3,N,0,1,,2019-04-01,35.96228409,127.1230138
1268,꿈별어린이집,전라북도,완주군,가정,20,6,전라북도 완주군 봉동읍 둔산3로 63,063-262-3225,063-262-3225,3,N,0,1,,2019-04-01,35.9615585,127.1260515
1269,아이잼어린이집,전라북도,완주군,가정,17,6,전라북도 완주군 이서면 반교로 21,063-227-3536,063-227-3536,2,N,0,1,,2019-04-01,35.82384397,127.0217529
1270,왕자와공주어린이집,전라북도,완주군,가정,15,6,전라북도 완주군 이서면 이서로 90-11,063-226-4067,063-226-4067,3,N,0,1,,2019-04-01,35.81913282,127.025812
1271,해피키즈어린이집,전라북도,완주군,가정,20,3,전라북도 완주군 봉동읍 둔산1로 130,063-263-4134,063-263-4134,3,N,0,1,,2019-04-01,35.96228409,127.1230138
1272,키즈펀어린이집,전라북도,완주군,가정,19,6,전라북도 완주군 봉동읍 둔산1로 130,063-908-9575,063-908-9575,3,N,0,1,,2019-04-01,35.96228409,127.1230138
1273,사과나무어린이집,전라북도,완주군,가정,20,6,전라북도 완주군 봉동읍 둔산3로 63,063-903-6760,063-901-6774,4,N,0,0,,2019-04-01,35.9615585,127.1260515
1274,리틀대통령어린이집,전라북도,완주군,가정,20,7,전라북도 완주군 봉동읍 둔산1로 107,063-905-7977,063-905-7970,3,N,0,1,,2019-04-01,35.96004162,127.121608
1275,신사임당어린이집,전라북도,완주군,가정,20,6,전라북도 완주군 봉동읍 둔산1로 142,063-261-7666,063-261-7666,3,N,0,1,,2019-04-01,35.96436776,127.1222157
1276,행복한어린이집,전라북도,완주군,가정,20,3,전라북도 완주군 봉동읍 둔산1로 142,063-263-8465,063-263-8465,3,N,0,1,,2019-04-01,35.96436776,127.1222157
1277,참예쁜어린이집,전라북도,완주군,가정,20,5,전라북도 완주군 봉동읍 둔산1로 142,063-905-7985,063-905-7985,3,N,0,1,,2019-04-01,35.96436776,127.1222157
1278,아이사랑어린이집,전라북도,완주군,가정,20,7,전라북도 완주군 봉동읍 둔산1로 107,063-909-3577,063-263-3577,3,N,0,1,,2019-04-01,35.96004162,127.121608
1279,해달별어린이집,전라북도,완주군,가정,18,4,전라북도 완주군 봉동읍 둔산1로 107,063-262-7779,063-262-7779,3,N,4,1,,2019-04-01,35.96004162,127.121608
1280,사랑모아어린이집,전라북도,완주군,가정,20,5,전라북도 완주군 둔산1로 131,063-262-3142,063-262-3142,3,N,0,1,,2019-04-01,35.96423922,127.1216152
1281,아기별어린이집,전라북도,완주군,가정,20,6,전라북도 완주군 둔산1로 131,063-261-2283,063-261-2283,3,N,0,1,,2019-04-01,35.96423922,127.1216152
1282,해바라기어린이집,전라북도,완주군,가정,16,5,전라북도 완주군 이서면 반교로 21,063-221-1557,063-221-1557,3,N,0,1,,2019-04-01,35.82384397,127.0217529
1283,꼬마세상어린이집,전라북도,완주군,가정,20,6,전라북도 완주군 봉동읍 둔산3로 119-7,070-7503-1825,070-4642-3624,0,N,0,1,,2019-04-01,35.96396658,127.1254809
1284,아기둥지어린이집,전라북도,완주군,가정,20,4,전라북도 완주군 이서면 갈산1로 71,063-236-0529,063-236-0529,3,N,4,1,,2019-04-01,35.83745205,127.0531132
1285,꿈에찬어린이집,전라북도,완주군,가정,20,6,전라북도 완주군 이서면 갈산1로 71,070-7578-9274,050-5927-9274,3,N,0,1,,2019-04-01,35.83745205,127.0531132
1286,현대자동차어린이집,전라북도,완주군,직장,20,5,전라북도 완주군 봉동읍 과학로 850-15,063-261-6701,063-261-6702,4,N,8,0,,2019-04-01,35.94513569,127.126444
1287,LS엠트론어린이집,전라북도,완주군,직장,60,12,전라북도 완주군 봉동읍 봉동로 408,063-714-3770,063-714-3772,4,Y,9,1,,2019-04-01,35.95521346,127.1483999
1288,진안어린이집,전라북도,진안군,국공립,99,14,전라북도 진안군 진안읍 중연길 20-12,063-432-7778,063-432-3778,7,Y,15,1,,2019-04-01,35.79510705,127.4229223
1289,마령어린이집,전라북도,진안군,국공립,40,5,전라북도 진안군 마령면 솔안1길 8,063-432-3322,063-432-2323,4,Y,4,1,,2019-04-01,35.73349549,127.3712752
1290,좌포원광어린이집,전라북도,진안군,법인·단체등,35,5,전라북도 진안군 성수면 원좌길 33-12,063-432-9072,063-432-9078,3,Y,0,1,,2019-04-01,35.74072797,127.313684
1291,진안제일어린이집,전라북도,진안군,법인·단체등,60,10,전라북도 진안군 진안읍 진장로 31-5,063-432-2332,063-432-7477,5,Y,7,1,,2019-04-01,35.7931043,127.4340921
1292,월랑원광어린이집,전라북도,진안군,법인·단체등,88,12,전라북도 진안군 진안읍 중앙로 41,063-433-0330,063-433-6033,5,Y,0,1,,2019-04-01,37.88559271,127.0509207
1293,사랑어린이집,전라북도,진안군,법인·단체등,74,10,전라북도 진안군 진안읍 대괭이길 40-57,063-433-5295,063-433-7296,5,Y,3,2,,2019-04-01,35.79225527,127.4231074
1294,전통생활어린이집,전라북도,진안군,민간,39,3,전라북도 진안군 부귀면 운장로 28-9,063-433-1936,063-433-1936,3,N,7,1,,2019-04-01,35.85159275,127.3417864
1295,설천어린이집,전라북도,무주군,국공립,61,6,전라북도 무주군 설천면 상평지1길 10-18,063-324-7598,063-324-7598,3,Y,2,0,,2019-04-01,36.00770666,127.7911206
1296,안성어린이집,전라북도,무주군,국공립,61,6,전라북도 무주군 안성면 안성로 246,063-323-0105,063-323-3335,4,Y,7,1,,2019-04-01,35.86385005,127.6522768
1297,무주어린이집,전라북도,무주군,국공립,77,13,전라북도 무주군 무주읍 주계로 17,063-322-6131,063-322-6132,1,Y,3,2,,2019-04-01,36.00506757,127.6523219
1298,구천동어린이집,전라북도,무주군,국공립,50,8,전라북도 무주군 설천면 구천동로 785,063-324-9102,063-324-9103,5,Y,4,1,,2019-04-01,35.90309816,127.7870263
1299,상아어린이집,전라북도,무주군,사회복지법인,49,7,전라북도 무주군 무주읍 죽향로 46-4,063-324-1190,063-322-2861,5,Y,0,1,,2019-04-01,36.01141619,127.655113
1300,소화어린이집,전라북도,무주군,법인·단체등,90,10,전라북도 무주군 무주읍 단천로5길 21,063-324-3555,063-324-2397,6,Y,0,1,,2019-04-01,36.00919904,127.6610893
1301,원광어린이집,전라북도,무주군,법인·단체등,90,10,전라북도 무주군 무주읍 향학로 68,063-324-1811,063-324-9300,8,Y,10,2,,2019-04-01,36.00989088,127.6637034
1302,아이사랑어린이집,전라북도,무주군,민간,77,13,전라북도 무주군 죽향로 33-5,063-322-0528,063-324-1248,7,Y,4,2,,2019-04-01,36.0098794,127.6547904
1303,예꿈어린이집,전라북도,무주군,민간,76,15,전라북도 무주군 무주읍 단천로 71,063-322-3476,063-324-3476,7,Y,1,1,,2019-04-01,36.00830126,127.6587114
1304,장계어린이집,전라북도,장수군,국공립,125,15,전라북도 장수군 장계면 한들4길 16,063-352-2378,063-352-2379,10,Y,17,1,,2019-04-01,35.73240039,127.5873164
1305,장수푸른어린이집,전라북도,장수군,국공립,56,10,전라북도 장수군 장수읍 노하3길 21,063-352-3690,063-352-2690,8,Y,16,0,,2019-04-01,35.65264443,127.5159443
1306,승예어린이집,전라북도,장수군,사회복지법인,99,11,전라북도 장수군 장수읍 신천로 50,063-351-0321,063-352-0322,7,Y,11,1,,2019-04-01,37.4354457,126.7882615
1307,장수어린이집,전라북도,장수군,사회복지법인,99,14,전라북도 장수군 장수읍 덕산로 14-3,063-351-2135,063-351-2140,8,Y,15,1,,2019-04-01,35.64537269,127.5190879
1308,산서어린이집,전라북도,장수군,사회복지법인,30,5,전라북도 장수군 산서면 보산로 1847-3,063-351-5720,063-351-0475,4,Y,6,1,,2019-04-01,35.58298795,127.3970577
1309,꿈나무어린이집,전라북도,장수군,사회복지법인,90,12,전라북도 장수군 장계면 방천길 5,063-352-0204,063-353-0204,8,Y,15,1,,2019-04-01,37.47232653,126.9328737
1310,해달별어린이집,전라북도,장수군,가정,20,7,전라북도 장수군 장계면 한들로 147,063-351-6777,063-352-6777,3,N,0,1,,2019-04-01,35.73170436,127.5881829
1311,명인어린이집,전라북도,임실군,사회복지법인,53,7,전라북도 임실군 임실읍 갈마2길 24,063-643-3046,063-643-3046,5,Y,0,2,,2019-04-01,36.98626056,127.883543
1312,오수 어린이집,전라북도,임실군,사회복지법인,89,7,전라북도 임실군 오수면 삼일로 22-1,063-642-5208,063-644-5208,5,Y,0,1,,2019-04-01,36.77946135,127.5820292
1313,임실원광어린이집,전라북도,임실군,법인·단체등,99,16,전라북도 임실군 임실읍 봉황3길 8,063-643-7600,063-643-7557,6,Y,0,2,,2019-04-01,36.9768108,127.9225546
1314,새싹어린이집,전라북도,임실군,법인·단체등,84,10,전라북도 임실군 관촌면 사선9길 8-1,063-643-9116,063-643-9115,5,Y,0,1,,2019-04-01,35.67537073,127.2683215
1315,오수원광어린이집,전라북도,임실군,법인·단체등,82,10,전라북도 임실군 오수면 삼일로 28,063-642-5104,063-642-6104,7,Y,9,1,,2019-04-01,37.82091512,126.9880272
1316,희망어린이집,전라북도,임실군,법인·단체등,75,12,전라북도 임실군 임실읍 봉황11길 26-2,063-643-7158,063-643-7157,6,Y,0,2,,2019-04-01,35.61120239,127.2812334
1317,임실반석어린이집,전라북도,임실군,법인·단체등,64,9,전라북도 임실군 임실읍 운수로 38,063-643-3680,063-643-3684,6,Y,0,2,,2019-04-01,35.61385488,127.2840017
1318,관촌원광어린이집,전라북도,임실군,법인·단체등,71,11,전라북도 임실군 관촌면 사선1길 26,063-643-6689,063-642-0403,5,Y,0,1,,2019-04-01,35.67502967,127.2717086
