이름,주소,위도,경도
함열여자중학교,함열읍 정자길 31,36.08349605,126.9696539
함열중학교,함열읍 함열3길 37,36.0827198,126.9597687
황등중학교,황등면 황금로 18,36.00753655,126.9459699
감곡중학교,감곡면 감곡동서로 330-2,35.7183138,126.9235695
고부중학교,고부면 관청길 114,35.61404249,126.7420284
배영중학교,동학로 243,35.60126026,126.8116536
산외중학교,산외면 평사3길 25,35.61870768,127.044897
소성중학교,소성면 소성상평로 34,35.55620959,126.7855099
신태인중학교,신태인읍 서태길 108,35.69198096,126.8937261
왕신여자중학교,신태인읍 정신로 1094,35.68287964,126.8894006
이평중학교,이평면 후송길 21,35.66166447,126.8116013
입암중학교,입암면 입고로 32-13,35.51610661,126.7945601
전북동화중학교,태인면 정읍북로 1238,35.65059282,126.9374917
정산중학교,산내면 능교신기길 12-20,35.56915324,127.0195919
정우중학교,정우면 양지1길 100-28,35.6461159,126.8830837
정읍여자중학교,초산로 110,35.5680704,126.8563949
정읍중학교,정읍사로 569,35.55381853,126.8637005
정일여자중학교,충정로 511,35.58114306,126.8307516
칠보중학교,칠보면 검단1길 53,35.61302799,126.9933595
태인중학교,태인면 석지로 1469,35.65261885,126.9389432
학산중학교,학산로 89,37.23907652,127.2085488
호남중학교,정읍남로 1364-13,35.55709637,126.8511976
금지중학교,금지면 요천로 443-9,35.35002408,127.3016161
남원용성중학교,춘향로73,35.41996321,127.3924337
남원중학교,만인로 41-51,35.42133278,127.3794518
남원하늘중학교,동헌길 75,35.40855263,127.3814409
남원한빛중학교,용성로 299,35.42390146,127.402738
대강중학교,대강면 금탄로 512-16,35.34177514,127.215826
보절중학교,보절면 보산로 909-14,35.5114906,127.4010593
산내중학교,산내면 천왕봉로 673-8,35.42289088,127.6274529
송동중학교,송동면 노송로747,35.36398527,127.3426621
수지중학교,수지면 고주로 531-9,35.334723,127.3638549
아영중학교,아영면 고인청계길18,35.50702807,127.6098924
용북중학교,사매면 용북길 89,35.49121972,127.3656473
운봉중학교,운봉읍 바래봉길 73,35.43740094,127.5356251
인월중학교,인월면 인월장터로48,35.46495634,127.6027247
금구중학교,금구면 금구로 40,35.7744982,127.0125018
금성여자중학교,금성5길 19,35.79801779,126.8988054
김제여자중학교,중앙로 137,37.60055963,126.8719809
김제중앙중학교,남북9길 52,35.79360638,126.8885177
김제중학교,중앙로 274,37.52075643,126.85311
덕암중학교,하공로 9,35.81309241,126.8870829
동국대학교부속금산중학교,금산면 모악로 47,35.7177326,126.9994481
만경여자중학교,만경읍 만경로 823,35.85368921,126.8147776
만경중학교,만경읍 능제로 29,35.84855174,126.8172224
봉남중학교,봉남면 남주1길 26,35.75316663,126.961921
용지중학교,용지면 황토로 702,35.85077247,126.9605037
지평선중학교,성동길 183-4,35.82821233,126.8312524
청하중학교,청하면 청하6길 68,35.88191902,126.8514878
고산중학교,고산면 읍내3길 41,35.97867192,127.2090497
구이중학교,구이면 구이로 1505,35.73417726,127.1183738
봉서중학교,봉동읍 둔산3로 131,35.96601954,127.1252764
삼례중학교,삼례읍 신금로53-23,35.91106842,127.0787413
삼우중학교,이서면 반교로 34-9,35.82457344,127.0241716
상관중학교,상관면 신리로 111,35.7710027,127.2067382
소양중학교,소양면 소양로 223,35.85655921,127.2324813
완주중학교,봉동읍 봉동동서로 60-6,35.93485855,127.1603317
용진중학교,용진읍 상운길 11,35.88236024,127.1532729
운주중학교,운주면 운주로 64,36.08868999,127.2813392
전북체육중학교,소양면 원암로46,35.8655498,127.2506488
전주예술중학교,구이면 신전길 120,35.72023332,127.1087873
화산중학교,화산면 화산로 874,36.03526614,127.1981792
동향중학교,동향면 창촌길 41,35.83550868,127.5723506
마령중학교,마령면 임진로 2086,35.73289992,127.3716574
백운중학교,백운면 임진로 1298,35.68898827,127.3975578
부귀중학교,부귀면 상거석길 14-7,35.84026603,127.3661615
안천중학교,안천면 진무로 3071-9,35.90029728,127.5601694
용담중학교,용담면 안용로 1005,35.9652011,127.5185427
주천중학교,주천면 동상주천로 2267,35.97912612,127.4299875
진성중학교,성수면 관진로 719,35.70461484,127.3218798
진안여자중학교,진안읍 어영골길 33,35.80154854,127.4213457
진안중학교,진안읍 상역로86,35.80074338,127.4183991
무주중학교,무주읍 신교로1,36.01096848,127.6650995
무주초등학교,무주읍 향한로 43,36.01027836,127.6603152
무풍중학교,무풍면 대덕산로 914,35.96676372,127.8464511
부남중학교,부남면 대소길 10,35.97290779,127.5597534
설천중학교,설천면 하평지길19,36.01252702,127.7881231
안성중학교,안성면 구량천로 149,35.86958714,127.6544784
적상중학교,적상면 여용로 269,35.93509921,127.6565828
동암고등학교,완산구 소태정4길 1,35.80652136,127.1012295
상산고등학교,완산구 거마평로 130,35.80508487,127.1197274
양현고등학교,덕진구 틀못2길 9,35.8421555,127.0589864
완산고등학교,완산구 능안자구길 55,35.80240918,127.083885
완산여자고등학교,완산구 덕적골 1길 60,35.79206908,127.1383085
우석고등학교,덕진구 쪽구름2길 22,35.87323498,127.0779988
유일여자고등학교,덕진구 안덕원로 301,35.83904823,127.1599927
전라고등학교,덕진구 솔내7길 25,35.8607435,127.1251438
전북대학교사범대학부설고등학교,덕진구 백제대로 567,35.8411407,127.1315899
전북여자고등학교,덕진구 여산로 232,35.87301072,127.0840537
전일고등학교,완산구 우전로 249,35.81567593,127.0997119
전주고등학교,완산구 권삼득로 2,35.82470798,127.1525515
전주공업고등학교,덕진구 여산로 101,35.86235186,127.0753697
전주근영여자고등학교,완산구 영경1길 11,35.82030227,127.1246416
전주기전여자고등학교,완산구 유연로 133,35.82623909,127.100655
전주대학교사범대학부설고등학교,완산구 천잠로 313,35.81531188,127.0938165
전주상업정보고등학교,완산구 따박골2길 21,35.81067636,127.124988
전주생명과학고등학교,덕진구 안덕원로 195,35.83672624,127.1490519
전주성심여자고등학교,완산구 경기전길 130,35.81195132,127.150661
전주솔내고등학교,덕진구 송천중앙로 170,35.86301323,127.1225064
전주신흥고등학교,완산구 서원로 399,35.81541013,127.1362767
전주여자고등학교,덕진구 모래내6길 14,35.83662729,127.145885
전주영생고등학교,완산구 천잠로 333,35.81609983,127.0919874
전주제일고등학교,완산구 관선5길 15,35.82095883,127.1580639
전주중앙여자고등학교,덕진구 석소로 25,35.82828301,127.1678276
전주한일고등학교,완산구 백제대로 442,35.83123926,127.1236579
전주해성고등학교,완산구 계룡산길 88,35.78676751,127.1008413
한국전통문화고등학교,완산구 중인1길 68-13,35.77237437,127.0976869
호남제일고등학교,완산구 서원로53,35.81390641,127.0992598
백화여자고등학교,장계면 백화로 4-31,35.72778418,127.5861808
산서고등학교,산서면 보산로 1852-6,35.58388638,127.3990162
전북유니텍고등학교,장계면 장계7길 3,35.73290982,127.5819498
장수고등학교,장수읍 장천로 254-16,35.65594323,127.5223725
한국마사고등학교,장계면 명덕길14,35.72425456,127.6344655
오수고등학교,오수면 충효로 2099-23,35.54753286,127.3281427
임실고등학교,임실읍 봉황로 257,35.62192952,127.2867026
한국치즈과학고등학교,강진면 갈담3길 48,35.53327378,127.1647725
동계고등학교,동계면 강동로 74,35.45004832,127.240649
순창고등학교,순창읍 옥천로 67-14,35.37990162,127.1405508
순창제일고등학교,순창읍 담순로 1411,35.37893092,127.1514256
강호항공고등학교,고창읍 중거리당산로 78-22,35.42511237,126.6999786
고창고등학교,고창읍 모양성로 50,35.4374082,126.7009588
고창북고등학교,흥덕면 선운대로 3714-32,35.51504641,126.6979364
고창여자고등학교,고창읍 모양성로 95,35.4393866,126.6990768
영선고등학교,무장면 왕제산로 713,35.41422378,126.5580061
해리고등학교,해리면 해리중앙로 146,35.46582411,126.5381075
백산고등학교,백산면 백산로 379,35.70808449,126.7910026
부안고등학교,부안읍 문정로 32,35.71604257,126.7289178
서림고등학교,부안읍 용암로 70-5,35.72115017,126.7428757
부안제일고등학교,행안면 춘헌길 1,35.72864208,126.7225062
위도고등학교,위도면 위도로 245,35.60490699,126.2961849
줄포자동차공업고등학교,줄포면 우포로 10,35.58512329,126.676922
군산고등학교,팔마로 177,35.97394441,126.7195894
군산기계공업고등학교,군중길 28,35.97728004,126.7003422
한들고등학교,대야면 만자로 60,35.94316674,126.8050803
군산동고등학교,달여길 50,35.97056499,126.767976
군산상업고등학교,석치1길 17,35.97468767,126.7000666
군산여자고등학교,월명1길 16,35.98514231,126.7033183
군산여자상업고등학교,신지길 42-8,35.95745391,126.7075576
군산영광여자고등학교,둔배미길 21,35.98265865,126.7148249
군산제일고등학교,경기장로 142,35.97273147,126.7490296
군산중앙고등학교,성산면 군장대길 13,36.00197655,126.7849803
군산중앙여자고등학교,축동 2길 27,35.96815838,126.7114856
전북외국어고등학교,해망로 525,35.98169109,126.6852969
남성고등학교,동서로 35길 41,35.95635944,126.9659967
성일고등학교,황등면 화강암로 229,36.00845511,126.9466218
여산고등학교,여산면 가람로 465,36.06686351,127.08288
원광고등학교,무왕로 31길 139,35.97322975,127.0022827
원광여자고등학교,선화로13길 72,35.95432998,126.9434322
원광정보예술고등학교,선화로13길 72,35.95432998,126.9434322
이리고등학교,익산대로 36길 35,35.94925081,126.9557741
이리공업고등학교,동서로 14길 30-2,35.9542133,126.9533587
이리남성여자고등학교,동서로35길 41,35.95635944,126.9659967
이리여자고등학교,익산대로 24길 8-5,35.94486815,126.9513174
이일여자고등학교,평동로 7길 30,35.93458743,126.9489825
익산고등학교,금마면 고도길 85,35.99491837,127.0554286
전북과학고등학교,금마면 용순신기길 48-69,36.01457166,127.0347845
전북기계공업고등학교,인북로 32길 41,35.94795211,126.9617606
전북제일고등학교,학곤로 19,35.93424298,126.9418576
진경여자고등학교,황등면 황등서로 40-92,36.00504357,126.9408324
함열고등학교,함열읍 와리3길 19-3,36.08260778,126.9589768
함열여자고등학교,익산대로 1852,36.08295724,126.9690849
배영고등학교,동학로 243,35.60126026,126.8116536
서영여자고등학교,명덕1길 66-10,35.57916708,126.8520797
신태인고등학교,신태인읍 서태길 108,35.69198096,126.8937261
왕신여자고등학교,신태인읍 정신로 1094,35.68287964,126.8894006
인상고등학교,신태인읍 벽골제로 34,35.71787771,126.8392028
정읍고등학교,정읍사로 594,35.55532014,126.8654309
정읍여자고등학교,충정로 56-11,35.55916029,126.8711038
정읍제일고등학교,충정로 252,35.42366699,127.396951
정주고등학교,정주1길 42,35.54287125,126.8902183
칠보고등학교,칠보면 건흥길 26-5,35.60478126,126.9919605
태인고등학교,태인면 석지로 1469,35.65261885,126.9389432
학산고등학교,학산로 89,37.23907652,127.2085488
호남고등학교,정읍남로 1364-13,35.55709637,126.8511976
남원고등학교,만인로 43,35.42102496,127.3802323
남원국악예술고등학교,용성로 323,35.42595135,127.4055555
남원서진여자고등학교,낙현길 17-14,35.42573431,127.4065766
남원여자고등학교,광천북길 229-11,35.41117242,127.3704283
남원용성고등학교,농고길 41,35.41795647,127.3929209
남원제일고등학교,노송로 1206,35.39142667,127.3737218
성원고등학교,대복사길 41,35.41521176,127.3701054
인월고등학교,인월면 인월장터로48,35.46495634,127.6027247
한국경마축산고등학교,운봉읍 황산로 952,35.4408014,127.5161913
김제고등학교,남북2길 25,35.79107768,126.8970893
김제서고등학교,죽산면 해학로 17,35.77104473,126.8148592
김제여자고등학교,중앙로 193,37.01314896,127.2505595
김제농생명마이스터고등학교,남북9길 23,35.79232044,126.8904612
덕암고등학교,하공로 9,35.81309241,126.8870829
덕암정보고등학교,하공로 9,35.81309241,126.8870829
동국대학교 사범대학 부속 금산고등학교,금산면 모악로 47,35.7177326,126.9994481
만경고등학교,만경읍 능제로 29,35.84855174,126.8172224
만경여자고등학교,만경읍 만경로823,35.85368921,126.8147776
지평선고등학교,성덕면 성동길 183-4,35.82821233,126.8312524
고산고등학교,고산면 고산천로 551-23,35.97989881,127.20166
전북하이텍고등학교,삼례읍 삼례역로 41-1,35.90774937,127.0694379
세인고등학교,화산면 화산로 1486,36.06863841,127.153994
완주고등학교,봉동읍 봉동로 172,35.94076736,127.1662965
전북체육고등학교,소양면 원암로 46,35.8655498,127.2506488
전주예술고등학교,구이면 신전길 120,35.72023332,127.1087873
한국게임과학고등학교,운주면 대둔산로 1336,36.08278434,127.2854049
한별고등학교,삼례읍 충혼안길 20,35.90780171,127.0723723
마령고등학교,마령면 임진로 2076,35.7322463,127.3721322
안천고등학교,안천면 진무로 3071-9,35.90029728,127.5601694
진안공업고등학교,진안읍 상역로 96,35.80059722,127.4167038
진안제일고등학교,진안읍 대광3길 25-5,35.7869701,127.4208007
한국한방고등학교,진안읍 임진로 2765,35.77071789,127.3774507
무주고등학교,무주읍 한수로 32,36.01375701,127.6630493
무풍고등학교,무풍면 대덕산로 914,35.96676372,127.8464511
